TIMESTAMP,CLOSE,HIGH,LOW,OPEN,VOLUME
2016-12-19 08:30:00,1484.27,1484.27,1484.27,1484.27,2855
2016-12-19 08:35:00,1482.215,1485.555,1481.69,1484.27,2130
2016-12-19 08:40:00,1481.675,1483.995,1477.9869,1482.065,4800
2016-12-19 08:45:00,1486.65,1486.65,1481.315,1481.52,4800
2016-12-19 08:50:00,1490.85,1490.85,1486.545,1486.545,5808
2016-12-19 08:55:00,1495.61,1498.65,1491.22,1491.42,9618
2016-12-19 09:00:00,1495.925,1498.0362,1495.32,1495.32,3158
2016-12-19 09:05:00,1493.94,1496.88,1493.78,1496.16,2498
2016-12-19 09:10:00,1491.56,1495.4499,1491.0,1494.67,2850
2016-12-19 09:15:00,1491.345,1491.99,1490.625,1490.625,2500
2016-12-19 09:20:00,1491.52,1491.52,1489.005,1490.62,1574
2016-12-19 09:25:00,1488.39,1491.78,1488.381,1489.89,3200
2016-12-19 09:30:00,1491.27,1491.6,1489.0,1490.01,2550
2016-12-19 09:35:00,1494.165,1494.165,1491.33,1491.33,2600
2016-12-19 09:40:00,1496.36,1497.54,1494.85,1494.85,2077
2016-12-19 09:45:00,1499.45,1499.48,1497.1149,1497.2,2450
2016-12-19 09:50:00,1497.62,1501.47,1496.49,1499.035,3749
2016-12-19 09:55:00,1490.85,1498.225,1490.85,1497.43,4224
2016-12-19 10:00:00,1493.17,1493.25,1490.93,1492.31,2500
2016-12-19 10:05:00,1496.875,1498.5,1493.72,1493.72,1900
2016-12-19 10:10:00,1497.66,1497.85,1496.71,1496.88,700
2016-12-19 10:15:00,1496.53,1497.0,1496.53,1496.72,1100
2016-12-19 10:20:00,1495.24,1496.27,1494.29,1495.62,3550
2016-12-19 10:25:00,1495.43,1495.44,1493.0216,1494.51,3500
2016-12-19 10:30:00,1494.1325,1496.42,1493.66,1495.47,1400
2016-12-19 10:35:00,1494.83,1495.3225,1493.66,1493.66,3000
2016-12-19 10:40:00,1492.42,1494.82,1490.56,1494.7,4700
2016-12-19 10:45:00,1490.33,1491.83,1490.33,1491.41,900
2016-12-19 10:50:00,1491.3355,1491.43,1490.09,1491.09,1900
2016-12-19 10:55:00,1492.08,1492.08,1491.27,1491.27,200
2016-12-19 11:00:00,1491.05,1492.41,1490.1,1491.755,2600
2016-12-19 11:05:00,1491.705,1492.34,1490.09,1491.06,5016
2016-12-19 11:10:00,1491.31,1491.43,1489.97,1491.41,2800
2016-12-19 11:15:00,1491.97,1491.97,1491.095,1491.67,1850
2016-12-19 11:20:00,1494.4,1494.48,1492.35,1492.35,3141
2016-12-19 11:25:00,1495.79,1496.36,1494.555,1494.555,3900
2016-12-19 11:30:00,1495.56,1495.77,1494.56,1495.77,1800
2016-12-19 11:35:00,1497.6099,1497.6099,1494.99,1494.99,1811
2016-12-19 11:40:00,1497.18,1498.29,1497.18,1498.27,400
2016-12-19 11:45:00,1496.0,1497.13,1495.45,1497.13,2600
2016-12-19 11:50:00,1496.75,1496.75,1495.95,1495.95,1369
2016-12-19 11:55:00,1496.01,1496.01,1496.01,1496.01,100
2016-12-19 12:00:00,1496.2925,1496.62,1495.81,1495.93,1900
2016-12-19 12:05:00,1497.6979999999999,1497.6979999999999,1495.9,1496.2,2739
2016-12-19 12:10:00,1496.42,1497.0,1495.75,1496.615,6714
2016-12-19 12:15:00,1496.43,1496.845,1495.75,1496.35,4100
2016-12-19 12:20:00,1496.73,1497.49,1495.765,1496.41,5471
2016-12-19 12:25:00,1497.47,1497.47,1496.75,1496.81,1207
2016-12-19 12:30:00,1496.69,1498.53,1496.495,1497.5,1300
2016-12-19 12:35:00,1496.79,1498.12,1496.655,1496.655,900
2016-12-19 12:40:00,1495.08,1497.05,1495.07,1497.05,2492
2016-12-19 12:45:00,1496.165,1496.715,1494.46,1495.08,7500
2016-12-19 12:50:00,1495.705,1496.36,1494.18,1495.99,3700
2016-12-19 12:55:00,1496.1,1496.1,1494.71,1495.37,3600
2016-12-19 13:00:00,1496.71,1496.71,1496.02,1496.03,300
2016-12-19 13:05:00,1496.253,1496.9199,1495.87,1496.33,5793
2016-12-19 13:10:00,1495.86,1495.86,1494.73,1495.445,2399
2016-12-19 13:15:00,1495.62,1496.41,1495.0325,1496.41,3900
2016-12-19 13:20:00,1493.85,1495.65,1493.85,1495.19,2600
2016-12-19 13:25:00,1494.06,1495.33,1492.67,1493.94,2514
2016-12-19 13:30:00,1493.54,1494.61,1493.54,1494.24,3041
2016-12-19 13:35:00,1490.52,1493.6,1490.02,1493.6,2100
2016-12-19 13:40:00,1489.19,1491.12,1489.19,1490.2,2090
2016-12-19 13:45:00,1485.825,1489.29,1485.0,1488.76,6800
2016-12-19 13:50:00,1483.86,1485.01,1483.255,1485.01,4950
2016-12-19 13:55:00,1483.915,1484.78,1483.19,1484.23,3606
2016-12-19 14:00:00,1483.4395,1486.3,1483.0,1483.805,6510
2016-12-19 14:05:00,1487.09,1487.09,1483.01,1484.0,5794
2016-12-19 14:10:00,1485.82,1487.14,1485.45,1487.14,1100
2016-12-19 14:15:00,1486.5,1486.5,1485.43,1486.055,1045
2016-12-19 14:20:00,1484.52,1486.78,1484.1,1486.78,5132
2016-12-19 14:25:00,1484.97,1486.7,1484.45,1485.17,10018
2016-12-19 14:30:00,1485.58,1485.62,1484.74,1485.2336,3700
2016-12-19 14:35:00,1484.85,1486.56,1484.68,1485.22,4642
2016-12-19 14:40:00,1484.62,1486.48,1484.56,1484.56,2100
2016-12-19 14:45:00,1483.865,1485.9199,1483.855,1485.0,5608
2016-12-19 14:50:00,1484.73,1484.73,1483.85,1483.885,4046
2016-12-19 14:55:00,1487.8,1488.99,1485.39,1485.39,4289
2016-12-19 15:00:00,1488.83,1489.0,1487.03,1488.84,22128
2016-12-20 08:30:00,1488.06,1488.06,1488.06,1488.06,3333
2016-12-20 08:35:00,1487.83,1491.92,1487.53,1488.0,3146
2016-12-20 08:40:00,1489.1,1489.1,1483.98,1486.85,9967
2016-12-20 08:45:00,1487.92,1489.04,1487.805,1489.04,2880
2016-12-20 08:50:00,1488.67,1491.33,1487.915,1488.91,2200
2016-12-20 08:55:00,1488.57,1489.215,1487.84,1488.12,2398
2016-12-20 09:00:00,1489.78,1490.5,1488.4475,1488.6585,3098
2016-12-20 09:05:00,1490.0,1491.0,1490.0,1490.81,1700
2016-12-20 09:10:00,1495.52,1496.1,1490.5,1490.5,2831
2016-12-20 09:15:00,1497.19,1498.61,1496.479,1496.4797,2950
2016-12-20 09:20:00,1496.2,1497.21,1495.0,1497.19,11819
2016-12-20 09:25:00,1494.96,1495.88,1494.75,1495.58,2203
2016-12-20 09:30:00,1495.15,1495.15,1493.5,1494.03,4183
2016-12-20 09:35:00,1495.08,1496.23,1495.025,1496.23,1900
2016-12-20 09:40:00,1496.33,1497.2,1496.07,1496.07,2113
2016-12-20 09:45:00,1497.33,1498.12,1496.96,1496.96,1900
2016-12-20 09:50:00,1496.55,1498.0,1496.55,1498.0,1250
2016-12-20 09:55:00,1497.54,1498.57,1496.645,1496.65,3722
2016-12-20 10:00:00,1499.74,1499.74,1498.54,1498.54,1600
2016-12-20 10:05:00,1499.22,1501.71,1498.185,1499.75,3900
2016-12-20 10:10:00,1499.09,1499.09,1498.45,1499.09,1100
2016-12-20 10:15:00,1499.185,1500.01,1499.05,1499.17,2900
2016-12-20 10:20:00,1498.87,1498.87,1498.1,1498.73,600
2016-12-20 10:25:00,1498.62,1498.99,1497.775,1498.99,3010
2016-12-20 10:30:00,1498.8,1498.8,1497.8,1498.31,1000
2016-12-20 10:35:00,1497.69,1498.44,1497.46,1498.2,700
2016-12-20 10:40:00,1497.5925,1497.5925,1496.75,1497.17,2675
2016-12-20 10:45:00,1497.22,1497.76,1497.09,1497.39,500
2016-12-20 10:50:00,1497.97,1498.09,1496.75,1497.09,2200
2016-12-20 10:55:00,1497.42,1497.42,1496.75,1497.31,2407
2016-12-20 11:00:00,1497.75,1497.75,1497.23,1497.37,1300
2016-12-20 11:05:00,1498.1,1498.1,1497.19,1497.5351,2098
2016-12-20 11:10:00,1497.87,1497.87,1496.9401,1496.9401,2300
2016-12-20 11:15:00,1496.87,1498.03,1496.33,1498.0,4273
2016-12-20 11:20:00,1497.72,1498.32,1497.43,1497.43,900
2016-12-20 11:25:00,1497.91,1498.4,1497.72,1497.77,2800
2016-12-20 11:30:00,1498.51,1498.51,1497.515,1497.81,1393
2016-12-20 11:35:00,1498.21,1498.29,1498.21,1498.29,200
2016-12-20 11:40:00,1497.44,1498.04,1497.44,1497.585,500
2016-12-20 11:45:00,1498.7,1499.02,1497.5,1497.5,6300
2016-12-20 11:50:00,1500.0,1500.13,1498.71,1498.71,4500
2016-12-20 11:55:00,1500.38,1500.38,1500.03,1500.08,700
2016-12-20 12:00:00,1499.9,1500.93,1499.8664,1500.47,1200
2016-12-20 12:05:00,1499.625,1500.26,1499.3173,1500.07,700
2016-12-20 12:10:00,1500.67,1500.74,1499.97,1499.97,800
2016-12-20 12:15:00,1500.81,1501.0,1500.33,1500.36,1400
2016-12-20 12:20:00,1501.945,1501.995,1500.85,1500.89,1906
2016-12-20 12:25:00,1502.305,1502.955,1501.47,1502.0,4300
2016-12-20 12:30:00,1503.63,1503.63,1501.97,1502.39,1200
2016-12-20 12:35:00,1503.75,1503.75,1503.1653,1503.1653,300
2016-12-20 12:40:00,1503.43,1503.96,1503.24,1503.84,1871
2016-12-20 12:45:00,1502.48,1503.39,1502.48,1503.39,500
2016-12-20 12:50:00,1502.5,1502.5,1501.16,1501.5,800
2016-12-20 12:55:00,1502.56,1502.56,1501.61,1502.095,1000
2016-12-20 13:00:00,1502.0,1502.8082,1502.0,1502.8082,744
2016-12-20 13:05:00,1501.7045,1502.78,1501.5,1502.62,2982
2016-12-20 13:10:00,1501.86,1502.78,1501.86,1502.01,1800
2016-12-20 13:20:00,1501.5,1502.39,1501.19,1501.5,1878
2016-12-20 13:25:00,1501.5,1501.5,1501.5,1501.5,200
2016-12-20 13:30:00,1501.98,1501.99,1501.5,1501.55,1600
2016-12-20 13:35:00,1500.55,1501.65,1500.55,1501.5,1600
2016-12-20 13:40:00,1498.7,1500.62,1498.7,1500.0812,1531
2016-12-20 13:45:00,1499.14,1499.7569,1499.14,1499.155,994
2016-12-20 13:50:00,1498.9975,1499.7,1498.57,1498.8,2000
2016-12-20 13:55:00,1500.99,1501.0,1498.54,1498.9588,2200
2016-12-20 14:00:00,1501.25,1501.38,1500.49,1500.875,1000
2016-12-20 14:05:00,1501.46,1501.89,1501.0143,1501.72,3800
2016-12-20 14:10:00,1502.45,1502.45,1501.46,1501.46,1357
2016-12-20 14:15:00,1501.8,1502.15,1500.2,1502.15,2035
2016-12-20 14:20:00,1502.59,1502.97,1502.14,1502.14,1100
2016-12-20 14:25:00,1500.795,1502.63,1500.795,1502.63,1475
2016-12-20 14:30:00,1501.15,1502.49,1501.15,1502.41,500
2016-12-20 14:35:00,1501.91,1502.39,1501.25,1501.89,2400
2016-12-20 14:40:00,1500.0,1501.18,1500.0,1501.18,2085
2016-12-20 14:45:00,1500.71,1501.97,1500.12,1500.82,2042
2016-12-20 14:50:00,1501.67,1502.08,1500.6,1500.6,4842
2016-12-20 14:55:00,1500.3,1501.3,1499.5,1501.3,3682
2016-12-20 15:00:00,1502.25,1503.155,1501.3637,1501.66,36772
2016-12-21 08:30:00,1498.11,1498.11,1498.11,1498.11,2657
2016-12-21 08:35:00,1504.8,1504.8,1496.505,1497.56,5867
2016-12-21 08:40:00,1504.8,1505.86,1502.24,1504.37,8044
2016-12-21 08:45:00,1499.78,1504.64,1499.78,1501.73,1400
2016-12-21 08:50:00,1499.06,1499.71,1499.0,1499.0,300
2016-12-21 08:55:00,1499.01,1499.01,1496.76,1497.98,2439
2016-12-21 09:00:00,1498.53,1499.56,1498.53,1498.61,800
2016-12-21 09:05:00,1497.08,1497.85,1497.08,1497.85,900
2016-12-21 09:10:00,1495.0,1497.26,1495.0,1496.99,2100
2016-12-21 09:15:00,1496.26,1496.51,1495.66,1495.66,700
2016-12-21 09:20:00,1497.33,1499.99,1496.69,1497.0157,3520
2016-12-21 09:25:00,1501.76,1501.78,1498.5,1500.595,1500
2016-12-21 09:30:00,1499.5,1501.7,1498.01,1501.7,1600
2016-12-21 09:35:00,1499.355,1499.4925,1498.98,1499.4925,400
2016-12-21 09:40:00,1499.45,1500.7333,1498.11,1499.8365,7200
2016-12-21 09:45:00,1502.46,1502.46,1498.8,1498.91,6580
2016-12-21 09:50:00,1502.19,1504.51,1502.19,1502.48,2500
2016-12-21 09:55:00,1498.01,1502.67,1498.01,1502.19,5100
2016-12-21 10:00:00,1501.52,1501.52,1498.22,1498.2284,1765
2016-12-21 10:05:00,1500.05,1502.4699,1499.85,1502.4699,4956
2016-12-21 10:10:00,1500.415,1500.81,1500.415,1500.81,400
2016-12-21 10:15:00,1499.68,1501.05,1499.5,1500.41,1500
2016-12-21 10:20:00,1505.52,1505.52,1500.15,1500.15,6899
2016-12-21 10:25:00,1500.54,1505.67,1500.53,1504.02,5297
2016-12-21 10:30:00,1501.78,1503.0,1500.005,1500.005,3100
2016-12-21 10:35:00,1503.1299,1503.13,1503.1299,1503.13,200
2016-12-21 10:40:00,1500.97,1502.4,1500.6,1501.78,1300
2016-12-21 10:45:00,1500.97,1500.97,1500.97,1500.97,100
2016-12-21 10:50:00,1500.0,1500.7,1500.0,1500.7,416
2016-12-21 10:55:00,1499.78,1500.25,1499.5,1500.0,1295
2016-12-21 11:00:00,1500.09,1501.02,1498.24,1499.08,1739
2016-12-21 11:05:00,1500.09,1500.09,1500.09,1500.09,100
2016-12-21 11:10:00,1498.62,1499.11,1498.41,1499.11,1500
2016-12-21 11:15:00,1500.82,1500.82,1498.43,1498.5,3139
2016-12-21 11:20:00,1499.72,1500.78,1499.72,1500.78,200
2016-12-21 11:30:00,1499.7418,1501.82,1499.61,1499.66,970
2016-12-21 11:35:00,1502.5262,1503.46,1501.99,1502.0,1750
2016-12-21 11:40:00,1500.85,1502.44,1500.85,1501.83,713
2016-12-21 11:45:00,1501.17,1501.17,1501.14,1501.14,400
2016-12-21 11:50:00,1501.5,1502.02,1501.44,1502.02,800
2016-12-21 11:55:00,1501.64,1501.64,1500.76,1501.5,800
2016-12-21 12:00:00,1502.0,1502.0,1501.01,1501.01,800
2016-12-21 12:05:00,1504.29,1504.97,1501.91,1501.91,1850
2016-12-21 12:10:00,1504.01,1505.61,1504.01,1505.61,900
2016-12-21 12:15:00,1505.1225,1505.1225,1504.62,1504.92,1600
2016-12-21 12:20:00,1505.45,1505.46,1504.14,1504.14,1700
2016-12-21 12:25:00,1505.0,1505.0,1505.0,1505.0,200
2016-12-21 12:30:00,1503.9,1503.9,1502.85,1502.85,500
2016-12-21 12:35:00,1505.4,1505.4,1505.4,1505.4,100
2016-12-21 12:40:00,1504.23,1505.0,1503.295,1503.295,959
2016-12-21 12:45:00,1505.49,1505.49,1503.66,1504.72,1800
2016-12-21 12:50:00,1506.8,1506.8,1505.49,1505.49,5383
2016-12-21 12:55:00,1505.53,1507.21,1505.53,1506.77,1300
2016-12-21 13:00:00,1505.58,1507.15,1505.39,1505.44,3300
2016-12-21 13:05:00,1507.08,1507.87,1505.635,1505.635,1600
2016-12-21 13:10:00,1508.5,1509.0,1506.8,1507.0,7487
2016-12-21 13:15:00,1509.25,1509.55,1507.48,1508.71,7244
2016-12-21 13:20:00,1508.96,1509.38,1508.14,1509.38,2100
2016-12-21 13:25:00,1507.92,1509.0,1507.92,1508.27,1695
2016-12-21 13:30:00,1510.0,1510.25,1508.52,1508.52,1700
2016-12-21 13:35:00,1509.99,1510.0,1507.92,1509.66,2031
2016-12-21 13:40:00,1512.0,1512.0,1509.09,1509.64,2800
2016-12-21 13:45:00,1510.67,1512.0,1510.05,1511.305,1433
2016-12-21 13:50:00,1509.2,1511.84,1509.2,1510.09,3059
2016-12-21 13:55:00,1511.78,1511.78,1511.23,1511.57,1500
2016-12-21 14:00:00,1511.3396,1512.4,1511.29,1511.9678,911
2016-12-21 14:05:00,1511.67,1512.71,1511.39,1511.78,1900
2016-12-21 14:10:00,1511.1,1511.41,1510.14,1511.41,1000
2016-12-21 14:15:00,1511.8626,1512.0,1510.59,1510.59,1800
2016-12-21 14:20:00,1510.88,1512.1,1510.88,1511.81,1800
2016-12-21 14:25:00,1510.37,1511.33,1510.37,1510.92,3600
2016-12-21 14:30:00,1507.04,1510.01,1507.04,1510.01,3500
2016-12-21 14:35:00,1505.0,1507.32,1504.0,1507.32,3178
2016-12-21 14:40:00,1506.14,1506.47,1504.43,1504.44,1600
2016-12-21 14:45:00,1506.46,1507.9,1505.42,1506.06,5485
2016-12-21 14:50:00,1507.8,1508.8999,1506.81,1507.15,6350
2016-12-21 14:55:00,1507.02,1509.57,1507.02,1508.25,5500
2016-12-21 15:00:00,1505.76,1506.66,1505.0,1506.05,17309
2016-12-22 08:30:00,1501.4,1501.4,1501.4,1501.4,2598
2016-12-22 08:35:00,1499.01,1503.18,1498.46,1503.18,700
2016-12-22 08:40:00,1495.2869,1499.64,1495.2869,1499.64,3150
2016-12-22 08:45:00,1497.49,1498.25,1495.12,1496.08,5886
2016-12-22 08:50:00,1499.96,1500.73,1498.01,1498.7,6160
2016-12-22 08:55:00,1498.74,1499.77,1498.74,1499.71,900
2016-12-22 09:00:00,1499.04,1500.42,1496.5,1496.5,3500
2016-12-22 09:05:00,1500.98,1500.98,1499.75,1499.75,1500
2016-12-22 09:10:00,1500.99,1502.39,1500.17,1501.44,2200
2016-12-22 09:15:00,1498.71,1499.61,1498.71,1499.53,1000
2016-12-22 09:20:00,1497.03,1499.15,1497.03,1498.69,748
2016-12-22 09:25:00,1498.765,1498.88,1496.93,1498.88,500
2016-12-22 09:30:00,1496.28,1498.41,1495.26,1498.41,1480
2016-12-22 09:35:00,1495.0,1495.455,1494.0,1495.0,1900
2016-12-22 09:40:00,1494.82,1496.35,1494.18,1496.35,1000
2016-12-22 09:45:00,1493.55,1495.0,1492.88,1494.81,2200
2016-12-22 09:50:00,1492.5182,1494.0225,1491.14,1493.84,6356
2016-12-22 09:55:00,1493.17,1493.17,1491.26,1493.06,900
2016-12-22 10:00:00,1492.17,1493.13,1491.76,1493.13,600
2016-12-22 10:05:00,1492.8102,1493.155,1491.905,1491.905,1912
2016-12-22 10:10:00,1492.22,1492.85,1491.7235,1492.8,700
2016-12-22 10:15:00,1492.325,1492.325,1491.2,1492.22,900
2016-12-22 10:20:00,1492.0571,1492.67,1490.03,1491.1,2784
2016-12-22 10:25:00,1491.87,1491.87,1490.6501,1491.38,600
2016-12-22 10:30:00,1490.0301,1492.35,1490.0301,1490.7501,776
2016-12-22 10:35:00,1490.65,1491.21,1489.35,1490.65,2300
2016-12-22 10:40:00,1490.18,1490.18,1487.96,1489.58,2910
2016-12-22 10:45:00,1487.82,1489.67,1487.82,1489.09,800
2016-12-22 10:50:00,1489.06,1489.06,1487.3,1488.155,1300
2016-12-22 10:55:00,1488.11,1489.66,1488.11,1488.37,9500
2016-12-22 11:00:00,1488.5,1489.45,1487.4248,1488.11,1200
2016-12-22 11:05:00,1487.36,1489.28,1487.34,1488.58,2831
2016-12-22 11:10:00,1486.32,1487.86,1485.13,1487.09,2900
2016-12-22 11:15:00,1487.57,1487.9999,1485.4,1485.97,2984
2016-12-22 11:20:00,1486.33,1487.36,1485.9175,1486.65,2700
2016-12-22 11:25:00,1484.27,1486.38,1483.79,1485.41,6000
2016-12-22 11:30:00,1486.44,1486.44,1484.835,1485.33,2498
2016-12-22 11:35:00,1487.17,1487.99,1486.41,1486.41,700
2016-12-22 11:40:00,1486.06,1487.26,1486.02,1486.9,1500
2016-12-22 11:45:00,1486.855,1487.2,1486.02,1486.12,1000
2016-12-22 11:50:00,1488.21,1488.64,1487.34,1487.99,4903
2016-12-22 11:55:00,1488.39,1488.8,1487.76,1487.76,4563
2016-12-22 12:00:00,1487.9595,1488.87,1487.9595,1488.6406,515
2016-12-22 12:05:00,1487.85,1487.98,1486.77,1487.85,2204
2016-12-22 12:10:00,1487.2201,1487.36,1486.3482,1487.17,1300
2016-12-22 12:15:00,1486.01,1486.2475,1485.24,1486.03,1352
2016-12-22 12:20:00,1485.21,1486.19,1485.12,1486.19,1600
2016-12-22 12:25:00,1484.29,1485.0,1483.8,1485.0,1600
2016-12-22 12:30:00,1483.53,1484.92,1482.99,1484.14,6646
2016-12-22 12:35:00,1482.0,1483.51,1481.86,1483.23,2800
2016-12-22 12:40:00,1482.5,1482.5,1480.62,1481.48,1173
2016-12-22 12:45:00,1483.48,1483.85,1481.64,1481.74,1750
2016-12-22 12:50:00,1484.38,1484.38,1483.04,1483.92,1234
2016-12-22 12:55:00,1484.43,1484.4394,1483.17,1484.4394,1300
2016-12-22 13:00:00,1483.3875,1484.16,1483.01,1483.93,600
2016-12-22 13:05:00,1483.72,1484.44,1483.455,1483.455,1700
2016-12-22 13:10:00,1483.54,1484.175,1483.43,1484.08,950
2016-12-22 13:15:00,1481.1401,1483.125,1480.73,1482.63,7304
2016-12-22 13:20:00,1482.92,1482.92,1481.15,1481.15,6761
2016-12-22 13:25:00,1482.01,1482.595,1481.97,1482.58,800
2016-12-22 13:30:00,1482.9,1482.92,1481.14,1482.77,2325
2016-12-22 13:35:00,1481.09,1482.39,1481.09,1482.39,400
2016-12-22 13:40:00,1482.015,1482.27,1481.63,1481.97,1110
2016-12-22 13:45:00,1481.91,1482.86,1481.01,1482.37,2000
2016-12-22 13:50:00,1482.035,1482.8499,1481.38,1481.47,1169
2016-12-22 13:55:00,1481.73,1482.19,1481.3,1482.19,1746
2016-12-22 14:00:00,1482.95,1483.52,1482.04,1482.5,2236
2016-12-22 14:05:00,1482.37,1483.6999,1482.37,1483.28,3800
2016-12-22 14:10:00,1482.65,1483.22,1481.66,1483.045,3101
2016-12-22 14:15:00,1481.27,1482.1,1480.02,1482.1,10260
2016-12-22 14:20:00,1480.955,1481.43,1480.01,1480.74,1000
